Date,Volatility,Label
1991-10-11,0.00552987908433,LOW
1991-10-14,0.00700945961595,LOW
1991-10-15,0.00625735630655,LOW
1991-10-16,0.00385515380674,LOW
1991-10-17,0.0033659931783,LOW
1991-10-18,0.00336366289275,LOW
1991-10-21,0.00722924955608,LOW
1991-10-22,0.00714119172835,LOW
1991-10-23,0.00660614111413,LOW
1991-10-24,0.00670866448747,LOW
1991-10-25,0.0058144696474,LOW
1991-10-28,0.00586127661566,LOW
1991-10-29,0.0034620855671,LOW
1991-10-30,0.00303807505581,LOW
1991-10-31,0.00474768654623,LOW
1991-11-01,0.0048035993902,LOW
1991-11-04,0.00459872958224,LOW
1991-11-05,0.00521797198106,LOW
1991-11-06,0.00434341188544,LOW
1991-11-07,0.00464434998426,LOW
1991-11-08,0.0147291817337,MEDIUM
1991-11-11,0.0153516005111,MEDIUM
1991-11-12,0.0158227176638,HIGH
1991-11-13,0.0145335342701,MEDIUM
1991-11-14,0.0148105183737,MEDIUM
1991-11-15,0.0145223474447,MEDIUM
1991-11-18,0.00760809017002,LOW
1991-11-19,0.00763732051464,LOW
1991-11-20,0.00556105386683,LOW
1991-11-21,0.00561748312492,LOW
1991-11-22,0.00879301923817,MEDIUM
1991-11-25,0.0074508152506,LOW
1991-11-26,0.00747145144645,LOW
1991-11-27,0.00778785191482,LOW
1991-11-29,0.00776737611765,LOW
1991-12-02,0.00764609440659,LOW
1991-12-03,0.00338581261372,LOW
1991-12-04,0.00340517635073,LOW
1991-12-05,0.00543848460291,LOW
1991-12-06,0.00466646992146,LOW
1991-12-09,0.00474702811218,LOW
1991-12-10,0.00516901198335,LOW
1991-12-11,0.0050061730171,LOW
1991-12-12,0.00524274798363,LOW
1991-12-13,0.00567565939143,LOW
1991-12-16,0.0102935199944,MEDIUM
1991-12-17,0.0100075850379,MEDIUM
1991-12-18,0.00896108726882,MEDIUM
1991-12-19,0.00870158741423,MEDIUM
1991-12-20,0.00755722493283,LOW
1991-12-23,0.00829006355483,MEDIUM
1991-12-24,0.00699974324871,LOW
1991-12-26,0.00708645013869,LOW
1991-12-27,0.00766607855544,LOW
1991-12-30,0.00807360003076,LOW
1991-12-31,0.00297484482714,LOW
1992-01-02,0.00261795210323,LOW
1992-01-03,0.00349915191317,LOW
1992-01-06,0.00235323648752,LOW
1992-01-07,0.00652944287005,LOW
1992-01-08,0.00644805555692,LOW
1992-01-09,0.00701132265344,LOW
1992-01-10,0.00700506251057,LOW
1992-01-13,0.00699484104459,LOW
1992-01-14,0.00784973726836,LOW
1992-01-15,0.00738345162276,LOW
1992-01-16,0.00771863583968,LOW
1992-01-17,0.00760019919648,LOW
1992-01-20,0.007510291532,LOW
1992-01-21,0.00724330227477,LOW
1992-01-22,0.0077010313661,LOW
1992-01-23,0.00506629634217,LOW
1992-01-24,0.00497017735763,LOW
1992-01-27,0.00504365141934,LOW
1992-01-28,0.00697475257663,LOW
1992-01-29,0.00697428243011,LOW
1992-01-30,0.00513681480675,LOW
1992-01-31,0.00581183141632,LOW
1992-02-03,0.00538306753781,LOW
1992-02-04,0.00543641935257,LOW
1992-02-05,0.00487098834533,LOW
1992-02-06,0.00606376609264,LOW
1992-02-07,0.00615852803489,LOW
1992-02-10,0.00736440629535,LOW
1992-02-11,0.00671638051393,LOW
1992-02-12,0.0090447218944,MEDIUM
1992-02-13,0.00846620549795,MEDIUM
1992-02-14,0.00810966169282,LOW
1992-02-18,0.00820079026419,MEDIUM
1992-02-19,0.00744260907929,LOW
1992-02-20,0.00787684479046,LOW
1992-02-21,0.00604178308622,LOW
1992-02-24,0.00553985040185,LOW
1992-02-25,0.0055054687809,LOW
1992-02-26,0.00625374594993,LOW
1992-02-27,0.0033189861691,LOW
1992-02-28,0.00336736138661,LOW
1992-03-02,0.00399642932491,LOW
1992-03-03,0.00478917625512,LOW
1992-03-04,0.00481594787568,LOW
1992-03-05,0.00435472637379,LOW
1992-03-06,0.00443408816534,LOW
1992-03-09,0.00388364080841,LOW
1992-03-10,0.00471115662668,LOW
1992-03-11,0.00467554313372,LOW
1992-03-12,0.00306783662983,LOW
1992-03-13,0.00283447611876,LOW
1992-03-16,0.00353367376684,LOW
1992-03-17,0.00386963423992,LOW
